Dialogue_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,predicted_emotion,confidence,reasoning,shift_flag,mental_state_raw,linguistic_signal_tag
5,5_4,Marjorie,"No, please.",neutral,neutral,0.95,"Temporal Gate indicates that Mental State Momentum (LaERC for 'I talk in my sleep' - neutral and calm internal state, stable emotional momentum) dominates when SHIFT is FALSE. This overrides the Micro-Linguistic Analysis for 'No, please.', which suggests high arousal, negative sentiment, and vulnerability/fear/desperation, classifying the target utterance as neutral based on Marjorie's overriding neutral and stable internal state.",FALSE,"```json
{
  ""immediate_intent"": ""To grant permission or indicate no objection to Chandler's unstated request, and possibly invite further interaction."",
  ""internal_state"": ""Neutral and calm, open to interaction but not overtly engaged."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""s",WITHDRAWN/VULNERABLE
5,5_5,Chandler,"So uh, what are you in for?",neutral,neutral,0.95,"The Micro-Linguistic Analysis highlights the neutral interrogative phrase 'what are you in for' and the hesitation marker 'uh' leading to a 'NEUTRAL, WITHDRAWN/CAUTIOUS NUANCE'. The Dynamic Mental State (LaERC) indicates an 'internal_state: Neutral with mild curiosity' and 'surface_vs_subtext: aligned', further confirming the neutral expression. All Retrieved Similar Examples for neutral are also consistent.",FALSE,"```json
{
  ""immediate_intent"": ""To initiate a neutral conversation with Marjorie and seek information about her purpose or reason for being there."",
  ""internal_state"": ""Neutral with mild curiosity, having de-escalated from a previous state of anger or jealousy."",
  ""surface_vs_subtext"": ""aligned"",","NEUTRAL, WITHDRAWN/CAUTIOUS NUANCE"
5,5_6,Marjorie,I talk in my sleep.,neutral,neutral,0.95,"The 'Retrieved Similar Examples' all point to NEUTRAL. The 'Micro-Linguistic Analysis' concludes with a 'LINGUISTIC TONE: NEUTRAL' and specifies 'Low arousal', 'Neutral surface sentiment', and 'Neutral latent sentiment'. The 'Dynamic Mental State (LaERC)' reinforces this with 'Neutral and factual, with no strong positive or negative emotions evident.' All signals overwhelmingly indicate a neutral, factual statement without significant emotional content.",FALSE,"```json
{
  ""immediate_intent"": ""To directly answer Chandler's question about her reason for being there or a personal fact, providing neutral information."",
  ""internal_state"": ""Neutral and factual, with no strong positive or negative emotions evident."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotio",NEUTRAL
5,5_7,Chandler,"What a coincidence, I listen in my sleep.",neutral,surprise,0.95,"LaERC internal_state indicates a 'Positive, surprised' internal state with 'escalating' emotional momentum. Furthermore, Micro-Linguistic Analysis notes that the 'exclamatory phrase expresses surprise and positive sentiment' and highlights 'Positive' surface and latent sentiment.",FALSE,"```json
{
  ""immediate_intent"": ""To establish a connection and show understanding by sharing a personal, related detail."",
  ""internal_state"": ""Positive, surprised, and accepting."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",NEUTRAL
5,5_8,Joey,So why dont you give me your number?,neutral,neutral,0.9,"The Micro-Linguistic Analysis identifies a NEUTRAL Linguistic Tone and Low Arousal. Although LaERC indicates a positive internal state with 'aligned' surface-subtext, the Decision Protocol's explicit rule to override surface text with Micro-Linguistic Tone when surface-subtext is misaligned (as evidenced by LaERC's claim of 'aligned' vs. Micro-Linguistic Analysis's neutral surface cues) determines the expressed emotion to be NEUTRAL.",FALSE,"```json
{
  ""immediate_intent"": ""Joey is attempting to initiate further personal connection and express interest in Marjorie by requesting her contact information."",
  ""internal_state"": ""Joey is feeling hopeful, interested, and positively anticipating a potential future connection."",
  ""surface_vs_s",UNKNOWN
6,6_0,Joey,Previously on Friends.,neutral,neutral,1.0,"The Micro-Linguistic Analysis identifies the tone as 'NEUTRAL' with 'Very low' arousal and 'Neutral' surface and latent sentiment. The Dynamic Mental State (LaERC) also indicates an 'internal_state' of 'Neutral and neutral-observational' and 'aligned' surface vs. subtext, confirming the lack of emotional valence. The Temporal Shift is 'FALSE', reinforcing the dominance of neutral signals for this turn.",FALSE,"```json
{
  ""immediate_intent"": ""To set the scene by referencing a well-known television show recap format, possibly for humor or to signal a transition."",
  ""internal_state"": ""Neutral and neutral-observational, without strong positive or negative emotions indicated."",
  ""surface_vs_subtext"": ""align",NEUTRAL
6,6_1,Monica,I dont know exactly. Its-its sorta like wrestling.,neutral,sadness,0.95,"LaERC's internal_state indicates Monica is 'grappling with a difficult, unclear, and potentially frustrating situation', and the Micro-Linguistic Analysis's Matrix shows 'Negative Surface Sentiment' and 'Moderate to High Arousal (6/10)' due to the 'wrestling' metaphor, all strongly pointing to sadness.",FALSE,"```json
{
  ""immediate_intent"": ""Monica is attempting to explain a challenging or unclear situation by using a physical analogy."",
  ""internal_state"": ""Monica is grappling with a difficult, unclear, and potentially frustrating situation."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": """,WITHDRAWN/VULNERABLE
6,6_2,Phoebe,Oh?!,surprise,surprise,0.95,"The LaERC internal_state explicitly states 'Surprise,' and the Micro-Linguistic Analysis identifies the interrobang '?!' as a 'powerful intensifier' and 'extremely high arousal' indicating a 'strong, immediate emotional reaction' of 'surprise, disbelief, or shock.'",TRUE,"```json
{
  ""immediate_intent"": ""To express surprise or a sudden realization in response to the preceding statement."",
  ""internal_state"": ""Surprise, possibly with mild curiosity or an understanding of the wrestling analogy."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
``",AGGRESSIVE
7,7_0,Monica,"Yeah, but without the costumes.",neutral,neutral,0.9,"The Micro-Linguistic Analysis explicitly concludes 'LINGUISTIC TONE: NEUTRAL,' detailing low arousal, neutral surface and latent sentiment, and no strong emotional cues or subtext. This aligns perfectly with the 'NEUTRAL LAST RESORT' rule, which states neutral should be chosen if all signals point to low arousal, transactional, and no emotional subtext.",FALSE,"```json
{
  ""immediate_intent"": ""To clarify a specific detail or condition about an unstated activity."",
  ""internal_state"": ""Unknown due to lack of prior context."",
  ""surface_vs_subtext"": ""uncertain"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
7,7_1,Phoebe,Oh.,neutral,neutral,1.0,"The Micro-Linguistic Analysis indicates 'Arousal: Low, Surface Sentiment: Neutral, Latent Sentiment: Neutral, LINGUISTIC TONE: NEUTRAL' and 'paralinguistics suggest a neutral, uninflected acknowledgment.' The Dynamic Mental State (LaERC) shows an 'internal_state: Neutral and accepting of the neutral information' and 'surface_vs_subtext: aligned.' Additionally, the Retrieved Similar Examples provide 'Oh,' -> NEUTRAL as a strong anchor, and Temporal Shift Detection states '[SHIFT: FALSE - CONTINUITY MAINTAINED]', reinforcing the weight of these neutral signals.",FALSE,"```json
{
  ""immediate_intent"": ""Acknowledge receipt of the information regarding the absence of costumes."",
  ""internal_state"": ""Neutral and accepting of the neutral information."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
7,7_2,Joey,"And its not fake, its totally brutal.",neutral,anger,0.95,"The Micro-Linguistic Tone is 'AGGRESSIVE', and the Micro-Linguistic Arousal is 'High (8/10)'. Additionally, Temporal Shift Detection identified an 'EMOTIONAL PIVOT DETECTED' from neutral, low-arousal to negative, high-arousal, confrontational, strongly supporting a high-arousal negative emotion like anger. The LaERC internal state also suggests 'frustration about a lack of understanding' and 'escalating emotional momentum'.",TRUE,"```json
{
  ""immediate_intent"": ""To assert the authenticity and severe reality of a situation, possibly to counter a perceived misinterpretation or downplaying."",
  ""internal_state"": ""Frankness and a desire to convey harsh reality, potentially mixed with frustration about a lack of understanding."",
",AGGRESSIVE
7,7_3,Chandler,"Yeah, its two guys in a ring, and the rules are: Theyre",neutral,neutral,1.0,"The Micro-Linguistic Tone is 'NEUTRAL' with neutral terms and declarative syntax, supported by a LaERC `internal_state` of 'Neutral and informative, focused on relaying facts' and `surface_vs_subtext` being 'aligned'. Additionally, Temporal Shift is 'FALSE', indicating continuity of the neutral emotional momentum from previous turns, and the Relational Vulnerability context highlights a 'Neutral Topic' with 'No Personal Investment' and 'No Threat or Vulnerability', solidifying a neutral classification.",FALSE,"```json
{
  ""immediate_intent"": ""To describe the nature and rules of an event."",
  ""internal_state"": ""Neutral and informative, focused on relaying facts."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
7,7_4,Monica,"So you can like, bite, and pull peoples hair and stuff?",surprise,surprise,0.9,"Monica's immediate intent is 'expressing surprise and seeking confirmation' according to LaERC. This aligns with the similar retrieved example 'You can?' classified as SURPRISE, and the Micro-Linguistic Analysis noting a 'Pragmatic Disconnect' between the 'neutral tone of question' and 'aggressive content,' which is characteristic of surprise and disbelief.",FALSE,"```json
{
  ""immediate_intent"": ""Monica is expressing surprise and seeking confirmation about the brutal rules of the described activity."",
  ""internal_state"": ""Monica is likely experiencing a mixture of surprise, slight disbelief, and apprehension about the level of brutality."",
  ""surface_vs_subte",AGGRESSIVE
7,7_5,Ross,"Yeah, anything goes, except ah, eye gouging and fish hooking.",neutral,anger,0.95,"The Empathy Reasoner explicitly identifies the LINGUISTIC TONE as AGGRESSIVE and the Arousal as 8/10 due to the extreme negative content ('eye gouging', 'fish hooking') and the 'Pragmatic Disconnect' creating tension. The LaERC also indicates 'escalating' emotional momentum and 'aligned' surface vs. subtext, confirming the intentional projection of this aggressive, negative message.",FALSE,"```json
{
  ""immediate_intent"": ""To provide factual information about the rules of the brutal fighting style and clarify specific acts allowed."",
  ""internal_state"": ""Neutral, informative, and objective, simply relaying facts."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""",AGGRESSIVE
7,7_6,Monica,Whats fish hooking?,surprise,neutral,0.98,"The Micro-Linguistic analysis indicates a NEUTRAL tone. The Dynamic Mental State (LaERC) explicitly states an 'internal_state' of 'Neutral and curious' and an 'emotional momentum' of 'de-escalating', strongly supporting a neutral classification.",FALSE,"```json
{
  ""immediate_intent"": ""To seek clarification and gather information about an unfamiliar term."",
  ""internal_state"": ""Neutral and curious, focused on understanding."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""de-escalating""
}
```",NEUTRAL
7,7_7,Ross,"Huh, whats fish hooking...   Thanks man, that would have been really hard to describe. What is that taste?",neutral,joy,0.9,"The 'TEMPORAL GATE' indicates [SHIFT: TRUE - EMOTIONAL PIVOT DETECTED] from neutral, strongly weighting current signals. The 'Micro-Linguistic Analysis' identifies 'LINGUISTIC TONE: POSITIVE' and 'Surface/Latent Sentiment: Positive' due to the explicit 'Thanks man', indicating a positive emotional state. Gratitude is an aspect of joy.",TRUE,"```json
{
  ""immediate_intent"": ""Ross is primarily responding to Monica's question by acknowledging her intervention and then expressing a neutral observation about a taste."",
  ""internal_state"": ""Ross is neutral and slightly curious, without strong emotional valence."",
  ""surface_vs_subtext"": ""alig",POSITIVE
